"id","imo","sector","destination","top1","score1","top2","score2","top3","score3","top4","score4","top5","score5"
"153711","9128764","CONTAINER","JP SMZ","Shimizu, (Honshu), Japan + JPSMZ","91","Hososhima + JPHSM","73","Sakaiminato + JPSMN","73","Shiogama + JPSGM","73","Shimotsu + JPSMT","73"
"153712","9395771","DRY BULK","KR PUS","Busan + KRPUS","91","Ulsan + KRUSN","73","Pusan + name","55","Kristinestad + FIKRS","55","Ponce + PRPSE","55"
"153816","9363821","TANKER","KR MOK","Mokpo + KRMOK","91","Okkye + KROKK","73","Okpo + KROKP","73","Karmoy + name","67","Koko + name","60"
"153882","9497098","DRY","CN  WEI","Wei Hai + CNWEI","91","Weifang + CNWEF","73","Wuhu + CNWHI","73","Shanwei + CNSWE","73","Wei Hai + name","67"
"153895","8700125","TANKER","CN ZOS","Zhoushan + CNZOS","91","Laizhou + CNLZO","73","Foshan + CNFOS","73","Zhongshan + CNZSN","73","Taizhou + CNTZO","73"
"153905","9830252","TANKER","CL QTV","Quintero + CLQTV","91","St Clair + name","57","Iquique + CLIQQ","55","Punta Arenas + CLPUQ","55","San Vicente, Chile + CLSVE","55"
"153924","9494008","DRY BULK","AU BNE","Brisbane + AUBNE","91","Northern Endeavour + AUNTE","73","Bell Bay + AUBEL","73","Broome + AUBME","73","Sabine + name","67"
"153936","9535412","TANKER","MY-TPP","Tanjung Pelepas + MYTPP","91","Tanjung Manis + MYTMP","73","Phu My + name","67","Punta Del Este + UYPDP","55","Lutong + MYLUT","55"
"153959","9724594","TANKER","AU KWI","Kwinana (Refinery) + AUKWI","91","Weipa + AUWEI","73","KOOLAN ISLAND + AUKOI","73","Kwai Chung + name","62","Wei Hai + name","62"
"153971","9591064","DRY","MX TAM","Tampico + MXTAM","91","Altamira, Mexico + MXATM","73","Batam + name","55","Malmo + name","55","Manta + name","55"
"153975","9766164","DRY","CA PCA>GB TIL","Tilbury + GBTIL&&>","91","Portland, U.K. + GBPTL&&>","73","Burntisland + GBBTL&&>","73","Trial Bay + name&&>","67","Stornoway + 	GBST&&>","60"
"154007","9742314","TANKER","CN TAX","Taixing + CNTAX","91","TAICANG + 	CNTA","80","Cinta + name","73","Daxie + CNDAX","73","Qingdao (formerly Tsingtao) + CNTAO","73"
"154043","9304203","DRY","CL VAP","Valparaiso + CLVAP","91","Cilacap + name","62","Larnaca + CYLCA","55","Vlore + ALVOA","55","Lewisporte + CALWP","55"
"154062","9612856","TANKER","ID KBU","Kota Baru + IDKBU","91","Idku + name","80","Bula + IDBUA","73","Kabil + IDKAB","73","Offshore Karimun Besar (Tsa) + ID OK","73"
"154096","8967369","OSV",">CN ZJG","Zhangjiagang + CNZJG&&>","91","Fuzhou + CNFZG&&>","73","Guangzhou + CNGZG&&>","73","Nanjing + CNNJG&&>","73","Caojing + CNCJG&&>","73"
"154099","9213935","DRY BULK","MY PKG","Port Klang - Pelabuhan Ultra - North Port + MYPKG","91","Pengerang + MYPGG","73","Pasir Gudang + MYPGU","73","Phu My + name","67","Tanjung Manis + MYTMP","55"
"154128","9302762","DRY","CN ZOS","Zhoushan + CNZOS","91","Laizhou + CNLZO","73","Foshan + CNFOS","73","Zhongshan + CNZSN","73","Taizhou + CNTZO","73"
"154143","8401133","DRY BULK","FR_MRS","Marseilles + FRMRS","91","Ambes + FRAMS","73","Kramfors + name","57","Marmaris + name","57","Primorsk + name","57"
"154168","9689811","DRY BULK","EG SUZ","Suez Port + EGSUZ","91","Diego Suarez + name","67","Supe Bay + 	PESU","60","Egersund + name","57","Suez Bay + name","57"
"154224","9326043","DRY BULK","FR NOU","La Nouvelle + FRNOU","91","Faro + name","60","Floro + name","55","Parnu + name","55","Rouen + name","55"
"154270","9005819","OSV","IT  TPS","Trapani + ITTPS","91","Pesaro + ITPES","73","Porto Santo Stefano + ITPSS","73","Trieste + ITTRS","73","Point Lisas + TTPTS","73"
"154271","9401697","CONTAINER","CN SHD","Shidao + CNSHD","91","Shanghai + CNSHG","73","Shekou + CNSHK","73","Shuidong + CNSDG","73","Qinhuangdao + CNSHP","73"
"154277","9390020","TANKER","BR ITQ","Itaqui + BRITQ","91","Itacoatiara + BRITA","73","Itajai + BRITJ","73","Bari + name","60","Bay City + name","57"
"154332","8854122","DRY BULK",">JP KRE","Kure + JPKRE&&>","91","Karatsu + JPKAR&&>","73","Hikari + JPHKR&&>","73","Kure + name&&>","60","Keret + name&&>","55"
"154336","9303364","DRY","KR MOK","Mokpo + KRMOK","91","Okkye + KROKK","73","Okpo + KROKP","73","Karmoy + name","67","Koko + name","60"
"154356","9665023","OSV","FR NOU","La Nouvelle + FRNOU","91","Faro + name","60","Floro + name","55","Parnu + name","55","Rouen + name","55"
"154372","9597771","DRY BULK","MY PKG","Port Klang - Pelabuhan Ultra - North Port + MYPKG","91","Pengerang + MYPGG","73","Pasir Gudang + MYPGU","73","Phu My + name","67","Tanjung Manis + MYTMP","55"
"154454","9702572","DRY BULK","CN SHP","Qinhuangdao + CNSHP","91","Shanghai + CNSHG","73","Shekou + CNSHK","73","Basuo + CNBSP","73","Shidao + CNSHD","73"
"154515","9154505","DRY","CN ZUH","Zhuhai + CNZUH","91","Zhanjiang (formerly Tsamkong) + CNZHA","73","Zhapu + CNZPU","73","Zhangzhou + CNZZU","73","Yangzhou + CNYZH","73"
"154565","9442835","DRY","JP TBN","Tachibana + JPTBN","91","Tobata + JPTBT","73","Tonda + JPTND","73","Aguadilla + PRBQN","55","Sakaiminato + JPSMN","55"
"154619","9220419","DRY BULK","SHD CN","Shidao + CNSHD","91","Shanghai + CNSHG","73","Shekou + CNSHK","73","Shuidong + CNSDG","73","Qinhuangdao + CNSHP","73"
"154656","9831830","TANKER","SG SIN","Singapore + SGSIN","91","Bassein + name","62","Messina + name","62","Es Sider + name","57","Nghi Son + name","57"
"154675","9362970","DRY BULK","CN ZHA","Zhanjiang (formerly Tsamkong) + CNZHA","91","Zhuhai + CNZUH","73","Hastings + NZHAS","73","Yangzhou + CNYZH","73","Zhenjiang + CNZHE","73"
"154751","9561825","DRY","IQ UQR","Umm Qasr + IQUQR","91","Iquique + name","62","Iquique + CLIQQ","55","Batu Ampar + IDBUR","55","Basrah + IQBSR","55"
"154774","9181819","DRY BULK",">KR KUV","Gunsan + KRKUV&&>","91","Korsakov + name&&>","57","Turku + name&&>","55","KWANGYANG + KRKWA&&>","55","Okkye + KROKK&&>","55"
"154941","9304253","DRY","CN ZOS","Zhoushan + CNZOS","91","Laizhou + CNLZO","73","Foshan + CNFOS","73","Zhongshan + CNZSN","73","Taizhou + CNTZO","73"
"155037","9103130","DRY BULK","AU BNE","Brisbane + AUBNE","91","Northern Endeavour + AUNTE","73","Bell Bay + AUBEL","73","Broome + AUBME","73","Sabine + name","67"
"155053","9780940","DRY BULK","AU GLT","Gladstone, Qld., Australia + AUGLT","91","Launceston + AULST","73","Geraldton + AUGET","73","Cape Lambert + AUCLT","73","Go Dau + name","67"
"155160","9439670","TANKER","GR PIR","Piraeus + GRPIR","91","Prinos + GRPPI","73","Perama + GRPER","73","Fort Pierce + name","59","Port Graham + name","59"
"155180","9666510","DRY","AU NTL","Newcastle + AUNTL","91","Northern Endeavour + AUNTE","73","Port Alma + AUPTL","73","Antalya + name","62","Antilla + name","62"
"155200","9699957","DRY BULK","AO LAD","Luanda + AOLAD","91","Aland + name","73","Gaolan + name","67","Kaolak + name","67","Barrow Island + name","63"
"155208","9442574","DRY","BD MGL","Mongla + BDMGL","91","Budge Budge + name","55","Gloucester + GBGLO","55","Milford Haven + GBMLF","55","Chittagong + BDCGP","55"
"155234","9700940","DRY BULK","AU BNE","Brisbane + AUBNE","91","Northern Endeavour + AUNTE","73","Bell Bay + AUBEL","73","Broome + AUBME","73","Sabine + name","67"
"155250","9788473","TANKER","PG RAB","Rabaul + PGRAB","91","Anewa Bay; Bougainville Island + PGANB","73","Yabucoa + PRYAB","73","Ras Budran + EGRAB","73","Prai + name","60"
"155419","9008706","DRY BULK","BR REC","Recife + BRREC","91","Areia Branca + BRARE","73","Pecem + BRPEC","73","Barreiro + name","57","Gore Bay + name","57"
"155501","9136515","TANKER","KR YOS","Yosu + KRYOS","91","Kos + name","67","Yosu + name","60","Kramfors + name","57","Grays + name","55"
"155527","9254915","TANKER","HK HKG","Hong Kong + HKHKG","91","Hungnam + KPHGM","55","Khanom + THKHA","55","Koge + DKKOG","55","Kharg Island + IRKHK","55"
"155544","8209339","OSV","POM PG","Port Moresby + PGPOM","91","Phnom Penh + name","62","Pago Pago + name","60","Mogpo + name","55","Komatsushima + JPKOM","55"
"155631","9597331","DRY BULK","ID SUB","Surabaya + IDSUB","91","Dublin + IEDUB","73","Sabang + IDSBG","73","Muara Berau Anchorage + IDMUB","73","Satui + IDSTU","73"
"155738","9267625","DRY BULK","JP UBJ","Ube + JPUBJ","91","Kobe + JPUKB","73","Kuchinotsu + JPKUC","55","Bethel + USBTJ","55","Aburatsu + JPABU","55"
"155841","9432892","DRY BULK","KR MAS","Masan + KRMAS","91","Karatsu + name","62","Karumba + name","62","KIMANIS + name","62","Marcus Hook + name","59"
"155847","9681821","DRY BULK","SG SIN","Singapore + SGSIN","91","Bassein + name","62","Messina + name","62","Es Sider + name","57","Nghi Son + name","57"
"155857","9432919","DRY BULK","KR MAS","Masan + KRMAS","91","Karatsu + name","62","Karumba + name","62","KIMANIS + name","62","Marcus Hook + name","59"
"155963","9302750","DRY BULK","KR MOK","Mokpo + KRMOK","91","Okkye + KROKK","73","Okpo + KROKP","73","Karmoy + name","67","Koko + name","60"
"156000","9317248","TANKER","MX RST","Rosarito + MXRST","91","St Elmo + name","62","St Malo + name","62","Mina Raysut + name","59","Somerset + name","57"
"156024","9336787","DRY","IN MUN","Mundra + INMUN","91","Chin Men + name","71","Ain Sukhna + name","62","Binh Thuan + name","62","Karimun + name","62"
"156031","9437098","DRY BULK","IN VTZ","Visakhapatnam + INVTZ","91","Cinta + name","55","Tivat + name","55","Hazira + INHZR","55","Vung Tau + VNVUT","55"
"156052","9357755","DRY","SG SIN","Singapore + SGSIN","91","Bassein + name","62","Messina + name","62","Es Sider + name","57","Nghi Son + name","57"
"156064","9138678","DRY","AE FJR","Fujairah + AEFJR","91","Sandefjord + name","62","ANYER + name","55","Dahej + name","55","Haeju + name","55"
"156094","9434230","TANKER","CN ZOS","Zhoushan + CNZOS","91","Laizhou + CNLZO","73","Foshan + CNFOS","73","Zhongshan + CNZSN","73","Taizhou + CNTZO","73"
"156156","9593622","DRY","CN ZOS","Zhoushan + CNZOS","91","Laizhou + CNLZO","73","Foshan + CNFOS","73","Zhongshan + CNZSN","73","Taizhou + CNTZO","73"
"156221","9196163","DRY BULK","BG VAR","Varna + BGVAR","91","Bar + name","67","Bari + name","60","Gary + name","60","Bakar + name","55"
"156266","9581241","DRY BULK","CN SHP","Qinhuangdao + CNSHP","91","Shanghai + CNSHG","73","Shekou + CNSHK","73","Basuo + CNBSP","73","Shidao + CNSHD","73"
"156276","9216808","DRY","IQ UQR","Umm Qasr + IQUQR","91","Iquique + name","62","Iquique + CLIQQ","55","Batu Ampar + IDBUR","55","Basrah + IQBSR","55"
"156279","9004786","DRY BULK","BR TUB","Tubarao + BRTUB","91","Rio Tuba + name","71","Burutu + name","67","Aburatsu + name","57","Imbituba + name","57"
"156292","9387114","DRY BULK","AU DAM","Dampier + AUDAM","91","Sauda + name","73","Dartmouth, N.S., Canada + CA DA","73","Yampi Sound + AUYAM","73","ABU DHABI + name","67"
"156336","9240940","DRY BULK","ID SUB","Surabaya + IDSUB","91","Dublin + IEDUB","73","Sabang + IDSBG","73","Muara Berau Anchorage + IDMUB","73","Satui + IDSTU","73"
"156350","9117428","TANKER","CN SHD","Shidao + CNSHD","91","Shanghai + CNSHG","73","Shekou + CNSHK","73","Shuidong + CNSDG","73","Qinhuangdao + CNSHP","73"
"156382","9135121","DRY BULK",">JP.ONX.OFF","Onomichi + JPONX&&>","91","Onoda + JPOND&&>","73","Onahama + JPONA&&>","73","Phoenix + name&&>","62","Gijon + name&&>","55"
"156463","9062348","TANKER","BD/CGP","Chittagong + BDCGP","91","Budge Budge + name","55","Mongla + BDMGL","55","Cilacap + IDCXP","55","Copenhagen + DKCPH","55"
"156468","9124342","DRY BULK","JP YAN","Yanai + JPYAN","91","Nakanoseki + JPNAN","73","Yatsushiro + JPYAT","73","Hannan + JPHAN","73","Poya + name","60"
"156480","9710153","OSV","PT SET","Setubal + PTSET","91","Sines + PTSIE","73","Posyet + name","67","Suez Port + name","67","test port + name","67"
"156486","9337717","TANKER","AE)FJR","Fujairah + AEFJR","91","Sandefjord + name","62","ANYER + name","55","Dahej + name","55","Haeju + name","55"
"156538","9640504","TANKER","BG BOJ","Bourgas + BGBOJ","91","Bing Bong + name","67","Torbay Harbour + GBTOR","55","Jarrow - Shell UK Berth + GBJAR","55","Banjul + GMBJL","55"
"156558","9303900","DRY BULK","JP HRH ==>> JP MYJ","Matsuyama + JPMYJ&&>","91","Moji + JPMOJ&&>","73","Mitajiri + JPMJR&&>","73","Miyako + JPMYK&&>","73","Kumamoto + JPKMJ&&>","73"
"156570","9490753","DRY","DK SKA","Skagen + DKSKA","91","Kiska + name","73","Kalundborg + DKKAL","73","Skaerbaek + DKSKB","73","Karskar + name","62"
"156650","9536818","DRY BULK","JP KUD","Kudamatsu + JPKUD","91","Kuchinotsu + JPKUC","73","Hakodate + JPHKD","73","Kinuura + JPKNU","73","Kanda + JPKND","73"
"156680","9646742","DRY","US RWC>SG SIN","Singapore + SGSIN&&>","91","Bassein + name&&>","62","Messina + name&&>","62","Es Sider + name&&>","57","Nghi Son + name&&>","57"
"156873","9447914","CONTAINER","AE JEA","Jebel Ali + AEJEA","91","Jebel Dhanna - Ruwais + AEJED","73","Vaja + name","60","Baie Comeau + name","59","Castle Peak + name","59"
"156974","9363493","TANKER","BS FPO","Freeport, (Grand Bahama Is.), Bahamas + BSFPO","91","Freeport, Texas, U.S.A. + USFPO","73","Port of Jose + name","56","Basuo + name","55","Folkestone + GBFOL","55"
"156982","9085730","DRY BULK","VVO. RU","Vladivostok + RUVVO","91","Moskalvo + RUMVO","73","Varandey + RU VA","73","Vavouto Port + name","56","Rugao + name","55"
"157029","9766188","DRY","BR PEC -> BR ITQ","Itaqui + BRITQ&&>","91","Itacoatiara + BRITA&&>","73","Itajai + BRITJ&&>","73","Bari + name&&>","60","Bay City + name&&>","57"
"157032","9259848","DRY","CA HAL","Halifax + CAHAL","91","Cam Pha + name","77","Dartmouth, N.S., Canada + CA DA","73","Halul Island + QAHAL","73","Charlottetown + CACHA","73"
"157111","9605073","DRY","SG SIN","Singapore + SGSIN","91","Bassein + name","62","Messina + name","62","Es Sider + name","57","Nghi Son + name","57"
"157174","9414888","DRY BULK","TR TUZ","Tuzla Dockyard + TRTUZ","91","Tutuncifilik + TRTUT","73","Trabzon + TRTZX","73","Tartous + name","62","Truk + name","60"
"157284","9795244","DRY","CA HAM","Hamilton, Ontario, Canada + CAHAM","91","Cam Pha + name","77","Halifax + CAHAL","73","Dartmouth, N.S., Canada + CA DA","73","Hamriyah + AEHAM","73"
"157445","9648867","DRY","RU SHA*   %   *","Shakhtersk + RUSHA","91","Slavyanka + RUSKA","73","Aleksandrovsk Sakhalinsky + RUSAK","73","Varandey + RU VA","73","Sabetta + RUSAB","73"
"157476","9365520","TANKER","KR YOS","Yosu + KRYOS","91","Kos + name","67","Yosu + name","60","Kramfors + name","57","Grays + name","55"
"157486","9005950","TANKER","KR PUS","Busan + KRPUS","91","Ulsan + KRUSN","73","Pusan + name","55","Kristinestad + FIKRS","55","Ponce + PRPSE","55"
"157499","9061564","DRY BULK","BD CGP","Chittagong + BDCGP","91","Budge Budge + name","55","Mongla + BDMGL","55","Cilacap + IDCXP","55","Copenhagen + DKCPH","55"
"157514","7812012","CONTAINER","ES VGO","Vigo + ESVGO","91","Vigo + name","60","Escravos + name","57","Saigo + name","55","Stavanger + NOSVG","55"
"157539","9822102","OSV","AU PHE","Port Hedland + AUPHE","91","Thevenard + AUTHE","73","Exmouth + AUPEX","73","Port Huon + AUPHU","73","Batu Pahat + name","62"
"157728","9471032","TANKER","FR LEH","Le Havre + FRLEH","91","Le Verdon + FRLVE","73","Doraleh + name","62","Ferndale + name","57","Le Havre + name","57"
"157773","9077410","DRY BULK","BD CGP","Chittagong + BDCGP","91","Budge Budge + name","55","Mongla + BDMGL","55","Cilacap + IDCXP","55","Copenhagen + DKCPH","55"
"157827","9827920","OSV","JP OTR","Otaru + JPOTR","91","Port Antonio + JMPOT","73","Ofunato + JPOFT","73","Takehara + JPTHR","73","Tsuruga + JPTRG","73"
"157857","9808247","OSV","NL RTM","Rotterdam + NLRTM","91","Port Gentil + name","59","Le Trait + name","57","Port Angeles + name","56","Port Lincoln + name","56"
"157887","9104017","OSV","DK EBJ","Esbjerg + DKEBJ","91","Vejle + DKVEJ","73","Dahej + name","55","Derby + name","55","Keoje + name","55"
"157946","9163116","TANKER",">JP ONX","Onomichi + JPONX&&>","91","Onoda + JPOND&&>","73","Onahama + JPONA&&>","73","Phoenix + name&&>","62","Gijon + name&&>","55"
"157982","9129718","TANKER",">KR MOK","Mokpo + KRMOK&&>","91","Okkye + KROKK&&>","73","Okpo + KROKP&&>","73","Karmoy + name&&>","67","Koko + name&&>","60"
"158026","9801380","OSV","JP KUH","Kushiro + JPKUH","91","Kuchinotsu + JPKUC","73","Kinuura + JPKNU","73","Kudamatsu + JPKUD","73","Kisarazu + JPKZU","73"
"158034","9491367","DRY","AE JED>CN ZHE","Zhenjiang + CNZHE&&>","91","Zhanjiang (formerly Tsamkong) + CNZHA&&>","73","Zhuhai + CNZUH&&>","73","Yangzhou + CNYZH&&>","73","Qinzhou + CNQZH&&>","73"
"158069","9708904","DRY","JP TKY","Tokuyama + JPTKY","91","Fukuyama + JPFKY","73","Tomakomai + JPTMK","73","Toyama + JPTOY","73","Tokyo + JPTYO","73"
"158072","8877667","DRY BULK","CN YNT","Yantai + CNYNT","91","Yantian + CNYTN","73","Nantong + CNNTG","73","Cairn Ryan + name","62","Can Tho + name","62"
"158073","9736406","DRY","AU MEL","Melbourne + AUMEL","91","Bell Bay + AUBEL","73","Broome + AUBME","73","El Chaure + name","67","Cai Mep + name","62"
"158135","9218246","OSV","JP MAI","Maizuru + JPMAI","91","Amagasaki + JPAMA","73","Minamata + JPMIN","73","Matsushima + JPMAT","73","Mizushima + JPMIZ","73"
"158418","9394832","DRY","ID SRI","Samarinda + IDSRI","91","Semarang + IDSRG","73","De Kastri + name","67","Sirri Island + name","67","Miri + name","60"
"158426","8420347","TANKER","AGUSTA","Stanley + AUSTA","91","Famagusta + name","80","Rasta + name","73","Launceston + AULST","73","Tampa + USTPA","73"
"158717","9512800","OSV","TAB - ID","Taboneo Anchorage + IDTAB","91","Karimun + IDTJB","73","Tanjung Bara + IDTBA","73","Kabil + IDKAB","73","Adang Bay  + IDADB","73"
"158723","9225809","DRY BULK","LK_CMB","Colombo + LKCMB","91","Kimbe + name","55","Limbe + name","55","Kribi + CMKBI","55","Mombasa + KEMBA","55"
"158726","9459591","CONTAINER","YOS JP","Yokosuka + JPYOS","91","Osaka + JPOSA","73","Tokyo + JPTYO","73","Yokohama + JPYOK","73","Shinminato + JPTOS","73"
"158808","8124371","CONTAINER","BS FPO","Freeport, (Grand Bahama Is.), Bahamas + BSFPO","91","Freeport, Texas, U.S.A. + USFPO","73","Port of Jose + name","56","Basuo + name","55","Folkestone + GBFOL","55"
"159173","9296585","TANKER","BD CGP","Chittagong + BDCGP","91","Budge Budge + name","55","Mongla + BDMGL","55","Cilacap + IDCXP","55","Copenhagen + DKCPH","55"
"159280","9072214","DRY","RU VNN","Vanino + RUVNN","91","Ba Ngoi + VN CR","73","Varandey + RU VA","73","Ravenna + name","62","Runcorn + name","62"
"159358","9368118","DRY BULK","KR PTK","Pyeong Taek + KRPTK","91","Kerteh Port + name","59","Port Kaiser + name","59","Port Khorly + name","59","Keret + name","55"
"159377","9397200","DRY","GR PIR","Piraeus + GRPIR","91","Prinos + GRPPI","73","Perama + GRPER","73","Fort Pierce + name","59","Port Graham + name","59"
"159417","9204972","CONTAINER","SG SIN","Singapore + SGSIN","91","Bassein + name","62","Messina + name","62","Es Sider + name","57","Nghi Son + name","57"
"159472","9382504","TANKER","NL RTM","Rotterdam + NLRTM","91","Port Gentil + name","59","Le Trait + name","57","Port Angeles + name","56","Port Lincoln + name","56"
"159501","9579028","DRY","SG SIN","Singapore + SGSIN","91","Bassein + name","62","Messina + name","62","Es Sider + name","57","Nghi Son + name","57"
"159512","9324710","DRY","EG PSD","Port Said + EGPSD","91","Egersund + name","57","Es Sider + name","57","Alcudia + ESALD","55","Karlstad + SEKSD","55"
"159519","9003641","TANKER","KR USN","Ulsan + KRUSN","91","Daesan + KRTSN","73","Busan + KRPUS","73","Borusan + name","62","Karimun + name","62"
"159525","9453212","DRY","LSN CN","Lanshan + CNLSN","91","Con Son + name","77","Dongshan + CNDSN","73","Lushun Kou + CNLSH","73","Zhongshan + CNZSN","73"
"159779","8912338","OSV","RU SKA","Slavyanka + RUSKA","91","De Kastri + RUDKA","73","Kaunakakai + USKUA","73","Kake + USKAE","73","Kalama + USKAM","73"
"159815","9401441","OSV","JP KND","Kanda + JPKND","91","Hakodate + JPHKD","73","Onoda + JPOND","73","Kawagoe + JPKNA","73","Kinuura + JPKNU","73"
"159917","9179464","CONTAINER","CN TAO","Qingdao (formerly Tsingtao) + CNTAO","91","TAICANG + 	CNTA","80","Can Tho + name","77","Cinta + name","73","Taixing + CNTAX","73"
"159925","9625322","OSV","AU BNE","Brisbane + AUBNE","91","Northern Endeavour + AUNTE","73","Bell Bay + AUBEL","73","Broome + AUBME","73","Sabine + name","67"
"160194","8959178","DRY BULK","TR_TUZ","Tuzla Dockyard + TRTUZ","91","Tutuncifilik + TRTUT","73","Trabzon + TRTZX","73","Tartous + name","62","Truk + name","60"
"160202","7601657","OSV","GR PIR","Piraeus + GRPIR","91","Prinos + GRPPI","73","Perama + GRPER","73","Fort Pierce + name","59","Port Graham + name","59"
"160210","9234044","OSV",">JP SSB","Sasebo + JPSSB&&>","91","Shimonoseki + JPSHS&&>","73","Senboku + JPSBK&&>","73","Shibushi + JPSBS&&>","73","Assab + name&&>","55"
